Version,Escenario,KPI,N,Ref_media,Ver_media,Dif,Dif_mediana,Dif_pct,Gana_ver,p_t,p_rank
E0,TODOS,Autarquia_pct,20,87.6524265794056,93.9411643694948,6.28873779008924,5.9171135977733,7.17463056700681,20,6.36093377970326e-09,9.56917315705946e-05
E0,TODOS,Autoconsumo_pct,20,45.5954824389406,48.5143598234611,2.91887738452044,2.35407571280317,6.40168110608164,20,2.17556966353172e-06,9.56917315705946e-05
E0,TODOS,coste_H2_kg,20,3.11633217669612,3.05357006405959,-0.0627621126365313,-0.0631459282969793,-2.0139737703787,17,0.00132730807125636,0.00207038653113262
E0,TODOS,kg_H2_EL,20,167.884805061268,167.504365539248,-0.380439522019616,-0.000391388587871688,-0.226607477597974,6,0.0987000593199689,0.0216782152709683
E0,TODOS,E_Comp,20,261.075556546122,254.903855106316,-6.17170143980652,-2.210860125262,-2.36395222955934,19,0.0269314935846083,0.000129926100333739
E0,TODOS,t_run_El_pct,20,36.7335371469293,36.2153501730321,-0.518186973897199,-0.381282438355758,-1.41066451571086,NaN,6.95333203564186e-05,0.000129926100333739
E0,TODOS,Conmutaciones_El,20,32.1,31.55,-0.55,-0.5,-1.71339563862928,10,0.102067338561221,0.121163343204996
E0,TODOS,LOH_High_media,20,73.9158633635564,72.0165964758988,-1.89926688765768,-1.09925377104457,-2.56949834748747,0,0.00130593893255426,9.56917315705946e-05
E0,TODOS,LOH_High_min,20,21.7995380237983,19.1426611681731,-2.6568768556252,-0.585814289813957,-12.1877667899417,3,0.00298414994510554,0.00265603082309645
E0,TODOS,pct_tiempo_critico,20,38.8248365991458,42.4028316752122,3.57799507606634,1.89153126400254,9.21573762951796,0,0.00041309456754135,9.56917315705946e-05
E0_8,TODOS,Coste_Neto,20,-390.84732222864,-454.211977735671,-63.3646555070316,-68.162472734753,-16.2121247615877,20,2.13183100061798e-08,9.56917315705946e-05
